classifyLevel-int,desc-string,displayType-int,icon-string,id-int,level-int,matItemId-int[][],name-string,productId-int[][],productTypes-int[],proficiency-int,recipesSort-int,sourceText-int,timeCost-int,timesLimit-int,type-int,unlockCondition-int,unlockType-int,useDitamin-int,useToken-int
3,精力药水配方 Lv 3可获得 17点 X 3瓶 精力药水 ,2,recipe-icon-1188,1188,3,"484,1;479,1",精力药水2.0配方 Lv 3,"711,1,3,10000",3,0,40701188,1,6,-,1,0,4,0,20
6,精力药水配方 Lv 6可获得 44点 X 3瓶 精力药水 ,2,recipe-icon-1189,1189,6,"487,1;479,1",精力药水2.0配方 Lv 6,"714,1,3,10000",3,0,40401189,1,6,-,1,0,4,0,20
4,精力药水配方 Lv 4可获得 25点 X 3瓶 精力药水 ,2,recipe-icon-1190,1190,4,"485,1;479,1",精力药水2.0配方 Lv 4,"712,1,3,10000",3,0,40601190,1,6,-,1,0,4,0,20
9,精力药水配方 Lv 9可获得 80点 X 3瓶 精力药水 ,2,recipe-icon-1191,1191,9,"490,1;479,1",精力药水2.0配方 Lv 9,"717,1,3,10000",3,0,40101191,1,6,-,1,0,4,0,20
3,精力药水配方 Lv 3可获得 17点 X 3瓶 精力药水 ,2,recipe-icon-1192,1192,3,"484,1;479,1",精力药水2.0配方 Lv 3,"711,1,3,10000",3,0,40701192,1,6,-,2,0,4,0,20
8,精力药水配方 Lv 8可获得 67点 X 3瓶 精力药水 ,2,recipe-icon-1193,1193,8,"489,1;479,1",精力药水2.0配方 Lv 8,"716,1,3,10000",3,0,40201193,1,6,-,2,0,4,0,20
2,精力药水配方 Lv 2可获得 10点 X 3瓶 精力药水 ,2,recipe-icon-1194,1194,2,"483,1;479,1",精力药水2.0配方 Lv 2,"710,1,3,10000",3,0,40801194,1,6,-,2,0,4,0,0
6,精力药水配方 Lv 6可获得 44点 X 3瓶 精力药水 ,2,recipe-icon-1195,1195,6,"487,1;479,1",精力药水2.0配方 Lv 6,"714,1,3,10000",3,0,40401195,1,6,-,2,0,4,0,20
5,精力药水配方 Lv 5可获得 34点 X 3瓶 精力药水 ,2,recipe-icon-1196,1196,5,"486,1;479,1",精力药水2.0配方 Lv 5,"713,1,3,10000",3,0,40501196,1,6,-,2,0,4,0,20
4,精力药水配方 Lv 4可获得 25点 X 3瓶 精力药水 ,2,recipe-icon-1197,1197,4,"485,1;479,1",精力药水2.0配方 Lv 4,"712,1,3,10000",3,0,40601197,1,6,-,2,0,4,0,20
9,精力药水配方 Lv 9可获得 80点 X 3瓶 精力药水 ,2,recipe-icon-1198,1198,9,"490,1;479,1",精力药水2.0配方 Lv 9,"717,1,3,10000",3,0,40101198,1,6,-,2,0,4,0,20
1,精力药水配方 Lv 1可获得 4点 X 3瓶 精力药水 ,2,recipe-icon-1199,1199,1,"482,1;479,1",精力药水2.0配方 Lv 1,"709,1,3,5000;709,1,4,5000",3,0,50901199,1,6,-,2,0,4,0,0
7,精力药水配方 Lv 7可获得 55点 X 3瓶 精力药水 ,2,recipe-icon-1200,1200,7,"488,1;479,1",精力药水2.0配方 Lv 7,"715,1,3,10000",3,0,40301200,1,6,-,2,0,4,0,20
1,随机产出一张农牧挑战门票，概率如下：初级挑战 - 95.5%终极挑战 - 3.5%高级挑战 - 1%,2,recipe-icon-1201,1201,1,"747,40",Lv 1材料 初级 农牧挑战门票配方,"778,1,1,9550;779,1,1,350;780,1,1,100",4,0,50901201,1,10,-,1,1,1,0,300
2,随机产出一张农牧挑战门票，概率如下：初级挑战 - 95.5%终极挑战 - 3.5%高级挑战 - 1%,2,recipe-icon-1202,1202,2,"748,8",Lv 2材料 初级 农牧挑战门票配方,"778,1,1,9550;779,1,1,350;780,1,1,100",4,0,50801202,1,10,-,1,1,1,0,300
3,随机产出一张农牧挑战门票，概率如下：初级挑战 - 95.5%终极挑战 - 3.5%高级挑战 - 1%,2,recipe-icon-1203,1203,3,"749,3",Lv 3材料 初级 农牧挑战门票配方,"778,1,1,9550;779,1,1,350;780,1,1,100",4,0,50701203,1,10,-,1,1,1,0,300
4,随机产出一张农牧挑战门票，概率如下：初级挑战 - 11%终极挑战 - 88%高级挑战 - 1%,2,recipe-icon-1204,1204,4,"750,6",Lv 4材料 中级 农牧挑战门票配方,"778,1,1,1100;779,1,1,8800;780,1,1,100",4,0,50601204,1,10,-,1,1,1,0,900
5,随机产出一张农牧挑战门票，概率如下：初级挑战 - 11%终极挑战 - 88%高级挑战 - 1%,2,recipe-icon-1205,1205,5,"751,2",Lv 5材料 中级 农牧挑战门票配方,"778,1,1,1100;779,1,1,8800;780,1,1,100",4,0,50501205,1,10,-,1,1,1,0,900
6,随机产出一张农牧挑战门票，概率如下：初级挑战 - 11%终极挑战 - 88%高级挑战 - 1%,2,recipe-icon-1206,1206,6,"752,1",Lv 6材料 中级 农牧挑战门票配方,"778,1,1,1100;779,1,1,8800;780,1,1,100",4,0,50401206,1,10,-,1,1,1,0,900
7,随机产出一张农牧挑战门票，概率如下：初级挑战 - 1%终极挑战 - 11%高级挑战 - 88%,2,recipe-icon-1207,1207,7,"753,2",Lv 7材料 高级 农牧挑战门票配方,"778,1,1,100;779,1,1,1100;780,1,1,8800",4,0,50301207,1,10,-,1,1,1,0,3000
8,随机产出一张农牧挑战门票，概率如下：初级挑战 - 1%终极挑战 - 11%高级挑战 - 88%,2,recipe-icon-1208,1208,8,"754,1",Lv 8材料 高级 农牧挑战门票配方,"778,1,1,100;779,1,1,1100;780,1,1,8800",4,0,50201208,1,10,-,1,1,1,0,3000
9,随机产出一张农牧挑战门票，概率如下：初级挑战 - 1%终极挑战 - 11%高级挑战 - 88%,2,recipe-icon-1209,1209,9,"755,1",Lv 9材料 高级 农牧挑战门票配方,"778,1,1,100;779,1,1,1100;780,1,1,8800",4,0,50101209,1,10,-,1,1,1,0,3000
1,随机产出一张采集挑战门票，概率如下：初级挑战 - 95.5%终极挑战 - 3.5%高级挑战 - 1%,2,recipe-icon-1210,1210,1,"756,40",Lv 1材料 初级 采集挑战门票配方,"775,1,1,9550;776,1,1,350;777,1,1,100",4,0,50901210,1,10,-,3,1,1,0,300
2,随机产出一张采集挑战门票，概率如下：初级挑战 - 95.5%终极挑战 - 3.5%高级挑战 - 1%,2,recipe-icon-1211,1211,2,"757,8",Lv 2材料 初级 采集挑战门票配方,"775,1,1,9550;776,1,1,350;777,1,1,100",4,0,50801211,1,10,-,3,1,1,0,300
3,随机产出一张采集挑战门票，概率如下：初级挑战 - 95.5%终极挑战 - 3.5%高级挑战 - 1%,2,recipe-icon-1212,1212,3,"758,3",Lv 3材料 初级 采集挑战门票配方,"775,1,1,9550;776,1,1,350;777,1,1,100",4,0,50701212,1,10,-,3,1,1,0,300
4,随机产出一张采集挑战门票，概率如下：初级挑战 - 11%终极挑战 - 88%高级挑战 - 1%,2,recipe-icon-1213,1213,4,"759,6",Lv 4材料 中级 采集挑战门票配方,"775,1,1,1100;776,1,1,8800;777,1,1,100",4,0,50601213,1,10,-,3,1,1,0,900
5,随机产出一张采集挑战门票，概率如下：初级挑战 - 11%终极挑战 - 88%高级挑战 - 1%,2,recipe-icon-1214,1214,5,"760,2",Lv 5材料 中级 采集挑战门票配方,"775,1,1,1100;776,1,1,8800;777,1,1,100",4,0,50501214,1,10,-,3,1,1,0,900
6,随机产出一张采集挑战门票，概率如下：初级挑战 - 11%终极挑战 - 88%高级挑战 - 1%,2,recipe-icon-1215,1215,6,"761,1",Lv 6材料 中级 采集挑战门票配方,"775,1,1,1100;776,1,1,8800;777,1,1,100",4,0,50401215,1,10,-,3,1,1,0,900
7,随机产出一张采集挑战门票，概率如下：初级挑战 - 1%终极挑战 - 11%高级挑战 - 88%,2,recipe-icon-1216,1216,7,"762,2",Lv 7材料 高级 采集挑战门票配方,"775,1,1,100;776,1,1,1100;777,1,1,8800",4,0,50301216,1,10,-,3,1,1,0,3000
8,随机产出一张采集挑战门票，概率如下：初级挑战 - 1%终极挑战 - 11%高级挑战 - 88%,2,recipe-icon-1217,1217,8,"763,1",Lv 8材料 高级 采集挑战门票配方,"775,1,1,100;776,1,1,1100;777,1,1,8800",4,0,50201217,1,10,-,3,1,1,0,3000
9,随机产出一张采集挑战门票，概率如下：初级挑战 - 1%终极挑战 - 11%高级挑战 - 88%,2,recipe-icon-1218,1218,9,"764,1",Lv 9材料 高级 采集挑战门票配方,"775,1,1,100;776,1,1,1100;777,1,1,8800",4,0,50101218,1,10,-,3,1,1,0,3000
1,产出 2 x Lv 1 包装盒,2,recipe-icon-1219,1219,1,"783,1;793,1",Lv 1-包装盒配方,"792,1,2,10000",4,0,50901219,1,10,-,0,1,1,0,4
2,产出 2 x Lv 2 包装盒,2,recipe-icon-1220,1220,2,"784,1;794,1",Lv 2-包装盒配方,"793,1,2,10000",4,0,50801220,1,10,-,0,1,1,0,4
3,产出 2 x Lv 3 包装盒,2,recipe-icon-1221,1221,3,"785,1;795,1",Lv 3-包装盒配方,"794,1,2,10000",4,0,50701221,1,10,-,0,1,1,0,4
4,产出 2 x Lv 4 包装盒,2,recipe-icon-1222,1222,4,"786,1;796,1",Lv 4-包装盒配方,"795,1,2,10000",4,0,50601222,1,10,-,0,1,1,0,4
5,产出 2 x Lv 5 包装盒,2,recipe-icon-1223,1223,5,"787,1;797,1",Lv 5-包装盒配方,"796,1,2,10000",4,0,50501223,1,10,-,0,1,1,0,4
6,产出 2 x Lv 6 包装盒,2,recipe-icon-1224,1224,6,"788,1;798,1",Lv 6-包装盒配方,"797,1,2,10000",4,0,50401224,1,10,-,0,1,1,0,4
7,产出 2 x Lv 7 包装盒,2,recipe-icon-1225,1225,7,"789,1;799,1",Lv 7-包装盒配方,"798,1,2,10000",4,0,50301225,1,10,-,0,1,1,0,4
8,产出 2 x Lv 8 包装盒,2,recipe-icon-1226,1226,8,"790,1;800,1",Lv 8-包装盒配方,"799,1,2,10000",4,0,50201226,1,10,-,0,1,1,0,4
6,产出 1 x Lv 6 包装盒,2,recipe-icon-1227,1227,6,"788,1",Lv 6-包装盒配方,"797,1,1,10000",4,0,50401227,1,10,-,0,1,1,0,4
7,产出 1 x Lv 7 包装盒,2,recipe-icon-1228,1228,7,"789,1",Lv 7-包装盒配方,"798,1,1,10000",4,0,50301228,1,10,-,0,1,1,0,4
8,产出 1 x Lv 8 包装盒,2,recipe-icon-1229,1229,8,"790,1",Lv 8-包装盒配方,"799,1,1,10000",4,0,50201229,1,10,-,0,1,1,0,4
9,产出 1 x Lv 9 包装盒,2,recipe-icon-1230,1230,9,"791,1",Lv 9-包装盒配方,"800,1,1,10000",4,0,50101230,1,10,-,0,1,1,0,4
0,随机获得以下奖励:25 x 鸽者之证 - 1%14 x 鸽者之证 - 5%8 x 鸽者之证 - 19%3 x 鸽者之证 - 75%,2,recipe-icon-1231,1231,0,"734,5",鸽者之证抽奖,,,0,51001231,1,6,-,0,1,1,0,0
0,Lumi之证,2,recipe-icon-1232,1232,0,"402,3;408,3;405,3;411,3;717,129",Lumi之证,"803,1,1,10000",4,0,51001232,1,6,0,0,0,4,0,0
0,,2,recipe-icon-1233,1233,0,"833,3",Lv 0 能量史莱姆配方,"840,1,1,10000",4,0,21001233,1,10,-,2,1,1,0,0
0,,2,recipe-icon-1234,1234,0,"835,1;836,1;837,1", Lv 0 能量史莱姆配方,"840,1,1,10000",4,0,21001234,1,10,-,3,1,1,0,0
0,,2,recipe-icon-1235,1235,0,"840,1", Lv 0 能量药水配方,"841,1,1,10000",3,0,41001235,1,10,-,2,1,1,0,0
0,空,2,recipe-icon-1236,1236,0,"840,1", Lv 0 采集能量药水配方,"841,1,1,10000",3,0,41001236,1,10,-,3,1,1,0,0
0,制作Lv 0 战斗精华,2,recipe-icon-1237,1237,0,"833,3",Lv 0 战斗精华制作配方,"842,1,1,10000",4,0,21001237,1,10,-,2,1,1,0,0
0,制作Lv 0 采集精华,2,recipe-icon-1238,1238,0,"835,1;836,1;837,1",Lv 0 采集精华制作配方,"843,1,1,10000",4,0,21001238,1,10,-,3,1,1,0,0
0,制作Lv 0 种植精华,2,recipe-icon-1239,1239,0,"835,1;836,1;837,1",Lv 0 种植精华制作配方,"844,1,1,10000",4,0,21001239,1,10,-,1,1,1,0,0
0,制作Lv 0 养殖精华,2,recipe-icon-1240,1240,0,"835,1;836,1;837,1",Lv 0 养殖精华制作配方,"845,1,1,10000",4,0,21001240,1,10,-,1,1,1,0,0
0, 空,2,recipe-icon-1241,1241,0,"740,80;758,80;749,80",时装头套配方,"854,5,1,833;855,5,1,833;856,5,1,833;857,5,1,833;858,5,1,833;859,5,1,833;860,5,1,833;862,5,1,833;863,5,1,833;864,5,1,833;866,5,1,833;867,5,1,833",1,0,51001241,1,10,20,0,1,1,0,39600
0, 空,2,recipe-icon-1242,1242,0,"740,80;758,80;749,80",时装武器配方,"868,5,1,2000;869,5,1,2000;870,5,1,2000;871,5,1,2000;872,5,1,2000",1,0,51001242,1,10,20,0,1,1,0,39600
1, 空,2,recipe-icon-1243,1243,1,"738,1",初级PvEP轻量副本门票铸造,"934,1,1,10000",4,0,20901243,1,5,-,2,1,1,0,800
2, 空,2,recipe-icon-1244,1244,2,"739,8",初级PvEP轻量副本门票铸造,"934,1,1,10000",4,0,20801244,1,5,-,2,1,1,0,1200
3, 空,2,recipe-icon-1245,1245,3,"740,3",初级PvEP轻量副本门票铸造,"934,1,1,10000",4,0,20701245,1,5,-,2,1,1,0,1200
4, 空,2,recipe-icon-1246,1246,4,"741,6",中级PvEP轻量副本门票铸造,"934,1,1,3333;935,1,1,3333;936,1,1,3333",4,0,50601246,1,10,-,2,1,1,0,3600
5, 空,2,recipe-icon-1247,1247,5,"742,2",中级PvEP轻量副本门票铸造,"934,1,1,3333;935,1,1,3333;936,1,1,3333",4,0,50501247,1,10,-,2,1,1,0,3600
6, 空,2,recipe-icon-1248,1248,6,"743,1",中级PvEP轻量副本门票铸造,"934,1,1,3333;935,1,1,3333;936,1,1,3333",4,0,50401248,1,10,-,2,1,1,0,3600
7, 空,2,recipe-icon-1249,1249,7,"744,2",高级PvEP轻量副本门票铸造,"934,1,1,3333;935,1,1,3333;936,1,1,3333",4,0,50301249,1,10,-,2,1,1,0,9200
8, 空,2,recipe-icon-1250,1250,8,"745,1",高级PvEP轻量副本门票铸造,"934,1,1,3333;935,1,1,3333;936,1,1,3333",4,0,50201250,1,10,-,2,1,1,0,9200
9, 空,2,recipe-icon-1251,1251,9,"746,1",高级PvEP轻量副本门票铸造,"934,1,1,3333;935,1,1,3333;936,1,1,3333",4,0,50101251,1,10,-,2,1,1,0,9200
0, 空,2,recipe-icon-1252,1252,0,"893,20;894,20;895,20;896,20;897,20;898,20;899,20",时装头套配方,"915,5,1,10000",1,0,51001252,1,10,20,0,1,1,0,0
0, 空,2,recipe-icon-1253,1253,0,"733,2;839,3",活跃精力配方,"841,1,3,10000",3,0,41001253,1,10,-,0,1,1,0,0
0, 空,2,recipe-icon-1255,1255,0,"216,1",Lv 1-包装盒配方,"792,1,1,10000",4,0,51001255,1,600,-,0,1,1,0,0
0, 空,2,recipe-icon-1256,1256,0,"207,1",Lv 1-包装盒配方,"792,1,1,10000",4,0,51001256,1,600,-,0,1,1,0,0
0, 空,2,recipe-icon-1257,1257,0,"210,1",Lv 1-包装盒配方,"792,1,1,10000",4,0,51001257,1,600,-,0,1,1,0,0
0, 空,2,recipe-icon-1258,1258,0,"213,1",Lv 1-包装盒配方,"792,1,1,10000",4,0,51001258,1,600,-,0,1,1,0,0
1, 空,2,recipe-icon-1259,1259,1,"747,36;942,2",Lv 1-战斗强化石配方,"945,1,2,10000",4,0,20901259,1,10,-,2,0,4,0,40
2, 空,2,recipe-icon-1260,1260,2,"748,17;942,4",Lv 2-战斗强化石配方,"945,1,4,10000",4,0,20801260,1,10,-,2,0,4,0,80
3, 空,2,recipe-icon-1261,1261,3,"749,13;942,8",Lv 3-战斗强化石配方,"945,1,8,10000",4,0,20701261,1,10,-,2,0,4,0,160
4, 空,2,recipe-icon-1262,1262,4,"750,11;942,14",Lv 4-战斗强化石配方,"945,1,16,10000",4,0,20601262,1,10,-,2,0,4,0,280
5, 空,2,recipe-icon-1263,1263,5,"751,11;942,27",Lv 5-战斗强化石配方,"945,1,32,10000",4,0,20501263,1,10,-,2,0,4,0,540
6, 空,2,recipe-icon-1264,1264,6,"752,10;942,53",Lv 6-战斗强化石配方,"945,1,64,10000",4,0,20401264,1,10,-,2,0,4,0,1060
7, 空,2,recipe-icon-1265,1265,7,"753,10;942,100",Lv 7-战斗强化石配方,"945,1,128,10000",4,0,20301265,1,10,-,2,0,4,0,2000
8, 空,2,recipe-icon-1266,1266,8,"754,10;942,190",Lv 8-战斗强化石配方,"945,1,256,10000",4,0,20201266,1,10,-,2,0,4,0,3800
9, 空,2,recipe-icon-1267,1267,9,"755,10;942,370",Lv 9-战斗强化石配方,"945,1,512,10000",4,0,20101267,1,10,-,2,0,4,0,7300
1, 空,2,recipe-icon-1268,1268,1,"738,36;943,2",Lv 1-采集强化石配方,"946,1,2,10000",4,0,20901268,1,10,-,3,0,4,0,40
2, 空,2,recipe-icon-1269,1269,2,"739,17;943,4",Lv 2-采集强化石配方,"946,1,4,10000",4,0,20801269,1,10,-,3,0,4,0,80
3, 空,2,recipe-icon-1270,1270,3,"740,13;943,8",Lv 3-采集强化石配方,"946,1,8,10000",4,0,20701270,1,10,-,3,0,4,0,160
4, 空,2,recipe-icon-1271,1271,4,"741,11;943,14",Lv 4-采集强化石配方,"946,1,16,10000",4,0,20601271,1,10,-,3,0,4,0,280
5, 空,2,recipe-icon-1272,1272,5,"742,11;943,27",Lv 5-采集强化石配方,"946,1,32,10000",4,0,20501272,1,10,-,3,0,4,0,540
6, 空,2,recipe-icon-1273,1273,6,"743,10;943,53",Lv 6-采集强化石配方,"946,1,64,10000",4,0,20401273,1,10,-,3,0,4,0,1060
7, 空,2,recipe-icon-1274,1274,7,"744,10;943,100",Lv 7-采集强化石配方,"946,1,128,10000",4,0,20301274,1,10,-,3,0,4,0,2000
8, 空,2,recipe-icon-1275,1275,8,"745,10;943,190",Lv 8-采集强化石配方,"946,1,256,10000",4,0,20201275,1,10,-,3,0,4,0,3800
9, 空,2,recipe-icon-1276,1276,9,"746,10;943,370",Lv 9-采集强化石配方,"946,1,512,10000",4,0,20101276,1,10,-,3,0,4,0,7300
1, 空,2,recipe-icon-1277,1277,1,"756,36;944,2",Lv 1-农牧强化石配方,"947,1,2,10000",4,0,20901277,1,10,-,1,0,4,0,40
2, 空,2,recipe-icon-1278,1278,2,"757,17;944,4",Lv 2-农牧强化石配方,"947,1,4,10000",4,0,20801278,1,10,-,1,0,4,0,80
3, 空,2,recipe-icon-1279,1279,3,"758,13;944,8",Lv 3-农牧强化石配方,"947,1,8,10000",4,0,20701279,1,10,-,1,0,4,0,160
4, 空,2,recipe-icon-1280,1280,4,"759,11;944,14",Lv 4-农牧强化石配方,"947,1,16,10000",4,0,20601280,1,10,-,1,0,4,0,280
5, 空,2,recipe-icon-1281,1281,5,"760,11;944,27",Lv 5-农牧强化石配方,"947,1,32,10000",4,0,20501281,1,10,-,1,0,4,0,540
6, 空,2,recipe-icon-1282,1282,6,"761,10;944,53",Lv 6-农牧强化石配方,"947,1,64,10000",4,0,20401282,1,10,-,1,0,4,0,1060
7, 空,2,recipe-icon-1283,1283,7,"762,10;944,100",Lv 7-农牧强化石配方,"947,1,128,10000",4,0,20301283,1,10,-,1,0,4,0,2000
8, 空,2,recipe-icon-1284,1284,8,"763,10;944,190",Lv 8-农牧强化石配方,"947,1,256,10000",4,0,20201284,1,10,-,1,0,4,0,3800
9,,2,recipe-icon-1285,1285,9,"764,10;944,370",Lv 9-农牧强化石配方,"947,1,512,10000",4,0,20101285,1,10,-,1,0,4,0,7300
0,,2,recipe-icon-1286,1286,0,-,Lv 0-图腾能量石配方,"962,1,10,10000",4,0,51001286,1,5,-,0,1,1,0,1000
1,空,2,recipe-icon-1287,1287,1,"942,1",爬塔挑战 - 战斗 门票,"973,1,2,10000",4,0,50901287,1,10,-,2,1,1,0,100
1, 空,2,recipe-icon-1288,1288,1,"943,1",爬塔挑战 - 采集 门票,"974,1,2,10000",4,0,50901288,1,10,-,3,1,1,0,100
1, 空,2,recipe-icon-1289,1289,1,"944,1",爬塔挑战 - 农牧 门票,"975,1,2,10000",4,0,50901289,1,10,-,1,1,1,0,100
0, 空,2,recipe-icon-1317,1317,0,"963,1;968,1",图腾A配方,"957,1,1,10000",8,0,51001317,1,30,-,0,1,1,0,0
0, 空,2,recipe-icon-1318,1318,0,"964,1;969,1",图腾B配方,"958,1,1,10000",8,0,51001318,1,30,-,0,1,1,0,0
0, 空,2,recipe-icon-1319,1319,0,"965,1;970,1",图腾C配方,"959,1,1,10000",8,0,51001319,1,30,-,0,1,1,0,0
0, 空,2,recipe-icon-1320,1320,0,"966,1;971,1",图腾D配方,"960,1,1,10000",8,0,51001320,1,30,-,0,1,1,0,0
0, 空,2,recipe-icon-1321,1321,0,"967,1;972,1",图腾E配方,"961,1,1,10000",8,0,51001321,1,30,-,0,1,1,0,0
0, 空,2,recipe-icon-1322,1322,0,"1003,20",Axie-白套装配方,"900,5,1,1000;901,5,1,1000;902,5,1,2000;903,5,1,3000;904,5,1,3000",1,0,51001322,1,10,-,0,1,1,0,0
1,,2,recipe-icon-1323,1323,1,"738,36;942,2",Lv 1 战斗 LuLuMoon#1,"1005,1,40,10000",4,0,50901323,1,3,-,2,1,1,0,0
2,,2,recipe-icon-1324,1324,2,"739,17;942,4",Lv 2 战斗 LuLuMoon#1,"1005,1,92,10000",4,0,50801324,1,3,-,2,1,1,0,0
3,,2,recipe-icon-1325,1325,3,"740,13;942,8",Lv 3 战斗 LuLuMoon#1,"1005,1,212,10000",4,0,50701325,1,3,-,2,1,1,0,0
4,,2,recipe-icon-1326,1326,4,"741,11;942,16",Lv 4 战斗 LuLuMoon#1,"1005,1,487,10000",4,0,50601326,1,3,-,2,1,1,0,0
5,,2,recipe-icon-1327,1327,5,"742,11;942,32",Lv 5 战斗 LuLuMoon#1,"1005,1,1119,10000",4,0,50501327,1,3,-,2,1,1,0,0
6,,2,recipe-icon-1328,1328,6,"743,10;942,64",Lv 6 战斗 LuLuMoon#1,"1005,1,2575,10000",4,0,50401328,1,3,-,2,1,1,0,0
7,,2,recipe-icon-1329,1329,7,"744,10;942,128",Lv 7 战斗 LuLuMoon#1,"1005,1,5921,10000",4,0,50301329,1,3,-,2,1,1,0,0
8,,2,recipe-icon-1330,1330,8,"745,10;942,256",Lv 8 战斗 LuLuMoon#1,"1005,1,13619,10000",4,0,50201330,1,3,-,2,1,1,0,0
9,,2,recipe-icon-1331,1331,9,"746,10;942,512",Lv 9 战斗 LuLuMoon#1,"1005,1,31324,10000",4,0,50101331,1,3,-,2,1,1,0,0
1,,2,recipe-icon-1332,1332,1,"747,36;944,2",Lv 1 采集 LuLuMoon#1,"1005,1,40,10000",4,0,50901332,1,3,-,3,1,1,0,0
2,,2,recipe-icon-1333,1333,2,"748,17;944,4",Lv 2 采集 LuLuMoon#1,"1005,1,92,10000",4,0,50801333,1,3,-,3,1,1,0,0
3,,2,recipe-icon-1334,1334,3,"749,13;944,8",Lv 3 采集 LuLuMoon#1,"1005,1,212,10000",4,0,50701334,1,3,-,3,1,1,0,0
4,,2,recipe-icon-1335,1335,4,"750,11;944,16",Lv 4 采集 LuLuMoon#1,"1005,1,487,10000",4,0,50601335,1,3,-,3,1,1,0,0
5,,2,recipe-icon-1336,1336,5,"751,11;944,32",Lv 5 采集 LuLuMoon#1,"1005,1,1119,10000",4,0,50501336,1,3,-,3,1,1,0,0
6,,2,recipe-icon-1337,1337,6,"752,10;944,64",Lv 6 采集 LuLuMoon#1,"1005,1,2575,10000",4,0,50401337,1,3,-,3,1,1,0,0
7,,2,recipe-icon-1338,1338,7,"753,10;944,128",Lv 7 采集 LuLuMoon#1,"1005,1,5921,10000",4,0,50301338,1,3,-,3,1,1,0,0
8,,2,recipe-icon-1339,1339,8,"754,10;944,256",Lv 8 采集 LuLuMoon#1,"1005,1,13619,10000",4,0,50201339,1,3,-,3,1,1,0,0
9,,2,recipe-icon-1340,1340,9,"755,10;944,512",Lv 9 采集 LuLuMoon#1,"1005,1,31324,10000",4,0,50101340,1,3,-,3,1,1,0,0
1,,2,recipe-icon-1341,1341,1,"756,36;943,2",Lv 1 农牧 LuLuMoon#1,"1005,1,40,10000",4,0,50901341,1,3,-,1,1,1,0,0
2,,2,recipe-icon-1342,1342,2,"757,17;943,4",Lv 2 农牧 LuLuMoon#1,"1005,1,92,10000",4,0,50801342,1,3,-,1,1,1,0,0
3,,2,recipe-icon-1343,1343,3,"758,13;943,8",Lv 3 农牧 LuLuMoon#1,"1005,1,212,10000",4,0,50701343,1,3,-,1,1,1,0,0
4,,2,recipe-icon-1344,1344,4,"759,11;943,16",Lv 4 农牧 LuLuMoon#1,"1005,1,487,10000",4,0,50601344,1,3,-,1,1,1,0,0
5,,2,recipe-icon-1345,1345,5,"760,11;943,32",Lv 5 农牧 LuLuMoon#1,"1005,1,1119,10000",4,0,50501345,1,3,-,1,1,1,0,0
6,,2,recipe-icon-1346,1346,6,"761,10;943,64",Lv 6 农牧 LuLuMoon#1,"1005,1,2575,10000",4,0,50401346,1,3,-,1,1,1,0,0
7,,2,recipe-icon-1347,1347,7,"762,10;943,128",Lv 7 农牧 LuLuMoon#1,"1005,1,5921,10000",4,0,50301347,1,3,-,1,1,1,0,0
8,,2,recipe-icon-1348,1348,8,"763,10;943,256",Lv 8 农牧 LuLuMoon#1,"1005,1,13619,10000",4,0,50201348,1,3,-,1,1,1,0,0
9,,2,recipe-icon-1349,1349,9,"764,10;943,512",Lv 9 农牧 LuLuMoon#1,"1005,1,31324,10000",4,0,50101349,1,3,-,1,1,1,0,0
1,,2,recipe-icon-1350,1350,1,"738,72",Lv 1 战斗 LuLuMoon#2,"1005,1,40,10000",4,0,50901350,1,3,-,2,1,1,0,0
2,,2,recipe-icon-1351,1351,2,"739,34",Lv 2 战斗 LuLuMoon#2,"1005,1,92,10000",4,0,50801351,1,3,-,2,1,1,0,0
3,,2,recipe-icon-1352,1352,3,"740,26",Lv 3 战斗 LuLuMoon#2,"1005,1,212,10000",4,0,50701352,1,3,-,2,1,1,0,0
4,,2,recipe-icon-1353,1353,4,"741,22",Lv 4 战斗 LuLuMoon#2,"1005,1,487,10000",4,0,50601353,1,3,-,2,1,1,0,0
5,,2,recipe-icon-1354,1354,5,"742,22",Lv 5 战斗 LuLuMoon#2,"1005,1,1119,10000",4,0,50501354,1,3,-,2,1,1,0,0
6,,2,recipe-icon-1355,1355,6,"743,20",Lv 6 战斗 LuLuMoon#2,"1005,1,2575,10000",4,0,50401355,1,3,-,2,1,1,0,0
7,,2,recipe-icon-1356,1356,7,"744,20",Lv 7 战斗 LuLuMoon#2,"1005,1,5921,10000",4,0,50301356,1,3,-,2,1,1,0,0
8,,2,recipe-icon-1357,1357,8,"745,20",Lv 8 战斗 LuLuMoon#2,"1005,1,13619,10000",4,0,50201357,1,3,-,2,1,1,0,0
9,,2,recipe-icon-1358,1358,9,"746,20",Lv 9 战斗 LuLuMoon#2,"1005,1,31324,10000",4,0,50101358,1,3,-,2,1,1,0,0
1,,2,recipe-icon-1359,1359,1,"747,72",Lv 1 采集 LuLuMoon#2,"1005,1,40,10000",4,0,50901359,1,3,-,3,1,1,0,0
2,,2,recipe-icon-1360,1360,2,"748,34",Lv 2 采集 LuLuMoon#2,"1005,1,92,10000",4,0,50801360,1,3,-,3,1,1,0,0
3,,2,recipe-icon-1361,1361,3,"749,26",Lv 3 采集 LuLuMoon#2,"1005,1,212,10000",4,0,50701361,1,3,-,3,1,1,0,0
