canDropScene-int[],canMint-int,desc-string,givenSkillId-int,icon-string,id-int,name-string,quality-int[],subType-int,type-int,useLv-int,userType-int
4,1," Anda boleh mendapatkan item ini melalui sintesis.
Apabila dipakai, ia dapat meningkatkan atribut. Tingkatkan peluang anda untuk bertahan dalam pertempuran.

-------
Topi gangsa yang kukuh untuk pejuang tahap 9, memberikan perlindungan yang boleh diandalkan dalam pertempuran.
",0,item-icon-578,578," Topi Tempur Gangsa Lv9
","1,2,3,4,5",0,1,9,1
4,1," Anda boleh mendapatkan item ini melalui sintesis.
Apabila dipakai, ia dapat meningkatkan atribut. Tingkatkan peluang anda untuk bertahan dalam pertempuran.

-------
Kot gangsa yang kukuh memberikan perlindungan yang baik untuk pejuang tahap 9.
",0,item-icon-579,579," Kot Tempur Gangsa Lv9
","1,2,3,4,5",0,1,9,1
4,1," Anda boleh mendapatkan item ini melalui sintesis.
Apabila dipakai, ia dapat meningkatkan atribut. Tingkatkan peluang anda untuk bertahan dalam pertempuran.

-------
Seluar gangsa yang tahan lasak, memberikan perlindungan yang kukuh untuk pejuang tahap 9.
",0,item-icon-580,580," Seluar Tempur Gangsa Lv9
","1,2,3,4,5",0,1,9,1
4,1," Anda boleh mendapatkan item ini melalui sintesis.
Apabila dipakai, ia dapat meningkatkan atribut. Tingkatkan peluang anda untuk bertahan dalam pertempuran.

-------
Sarung tangan gangsa yang kukuh, memberikan perlindungan yang lebih baik untuk pejuang tahap 9.",0,item-icon-581,581, Sarung Tangan Tempur Gangsa Lv9,"1,2,3,4,5",0,1,9,1
4,1," Anda boleh mendapatkan item ini melalui sintesis.
Apabila dipasang, ia dapat meningkatkan atribut. Tingkatkan peluang anda untuk bertahan dalam pertempuran
-------
Kasut yang tahan lasak untuk pertempuran, diperbuat daripada gangsa yang tahan lama. Meningkatkan kecekapan dan pertahanan. 
",0,item-icon-582,582," Kasut Tempur Gangsa
","1,2,3,4,5",0,1,9,1
0,1," Anda boleh mendapatkan item ini melalui sintesis.
Apabila dipasang, ia dapat meningkatkan atribut. Tingkatkan peluang untuk mendapatkan sumber yang lebih tinggi

-------
Sebilah sabit gangsa yang tahan lasak direka untuk tujuan menuai dan memangkas dengan cekap. 
",0,item-icon-583,583," Sabit Gangsa
","1,2,3,4,5",0,1,9,1
0,1," Anda boleh mendapatkan item ini melalui sintesis.
Apabila dipasang, ia dapat meningkatkan atribut. Tingkatkan peluang untuk mendapatkan sumber yang lebih tinggi

-------
Sebilah kapak gangsa yang tahan lasak direka untuk penuai yang mahir, mampu menebang pokok dengan mudah. 
",0,item-icon-584,584," Kapak Gangsa
","1,2,3,4,5",0,1,9,1
0,1," Anda boleh mendapatkan item ini melalui sintesis.
Apabila dipasang, ia dapat meningkatkan atribut. Tingkatkan peluang untuk mendapatkan sumber yang lebih tinggi

-------
Sebilah beliung gangsa yang tahan lasak untuk penuai yang mahir, mampu menambang sumber berharga dengan cekap. 
",0,item-icon-585,585," Beliung Gangsa
","1,2,3,4,5",0,1,9,1
4,1," Anda boleh mendapatkan item ini melalui sintesis.
Apabila dipasang, ia dapat meningkatkan atribut. Tingkatkan peluang untuk mendapatkan sumber yang lebih tinggi

-------
Topi gangsa yang tahan lasak, memberikan perlindungan yang baik dan kemampuan pengumpulan yang lebih baik. 
",0,item-icon-586,586," Topi Kumpul Gangsa
","1,2,3,4,5",0,1,9,1
4,1," Anda boleh mendapatkan item ini melalui sintesis.
Apabila dipasang, ia dapat meningkatkan atribut. Tingkatkan peluang untuk mendapatkan sumber yang lebih tinggi

-------
Baju gangsa yang tahan lasak, memberikan perlindungan yang baik untuk penuai semasa ekspedisi pengumpulan sumber. 
",0,item-icon-587,587," Kot Kumpul Gangsa
","1,2,3,4,5",0,1,9,1
4,1," Anda boleh mendapatkan item ini melalui sintesis.
Apabila dipasang, ia dapat meningkatkan atribut. Tingkatkan peluang untuk mendapatkan sumber yang lebih tinggi

-------
Seluar yang tahan lasak diperbuat daripada gangsa, memberikan perlindungan dan kebolehgerakan yang lebih baik untuk pengumpulan sumber yang cekap. 
",0,item-icon-588,588," Seluar Kumpul Gangsa
","1,2,3,4,5",0,1,9,1
4,1," Anda boleh mendapatkan item ini melalui sintesis.
Apabila dipasang, ia dapat meningkatkan atribut. Tingkatkan peluang untuk mendapatkan sumber yang lebih tinggi

-------
Sarung tangan yang tahan lasak diperbuat daripada gangsa, sesuai untuk penuai yang mahir pada tahap 9. 
",0,item-icon-589,589," Sarung Tangan Kumpul Gangsa
","1,2,3,4,5",0,1,9,1
4,1," Anda boleh mendapatkan item ini melalui sintesis.
Apabila dipasang, ia dapat meningkatkan atribut. Tingkatkan peluang untuk mendapatkan sumber yang lebih tinggi

-------
Kasut yang tahan lasak untuk penuai yang berdedikasi, memberikan mobiliti dan perlindungan yang lebih baik. 
",0,item-icon-590,590," Kasut Kumpul Gangsa
","1,2,3,4,5",0,1,9,1
0,1," Anda boleh mendapatkan item ini melalui sintesis.
Apabila dipasang, ia dapat meningkatkan atribut. Mengurangkan kemungkinan tanaman layu

-------
Sebuah cerek gangsa yang tahan lasak, sesuai untuk membuat ramuan dan campuran. 
",0,item-icon-591,591," Cerek Gangsa
","1,2,3,4,5",0,1,9,1
0,1," Anda boleh mendapatkan item ini melalui sintesis.
Apabila dipasang, ia dapat meningkatkan atribut. Mengurangkan kemungkinan tanaman layu

-------
Sebuah cangkul gangsa yang tahan lasak, sesuai untuk mengolah tanah dan membudidayakan tanaman dengan cekap. 
",0,item-icon-592,592," Cangkul Gangsa
","1,2,3,4,5",0,1,9,1
0,1," Anda boleh mendapatkan item ini melalui sintesis.
Apabila dipasang, ia dapat meningkatkan atribut. Mengurangkan kemungkinan tanaman layu

-------
Sebuah berus gangsa yang tahan lasak untuk petani, sesuai untuk merawat tanaman dan menjaga kebun yang subur. 
",0,item-icon-593,593," Berus Gangsa
","1,2,3,4,5",0,1,9,1
4,1," Anda boleh mendapatkan item ini melalui sintesis.
Apabila dipasang, ia dapat meningkatkan atribut. Mengurangkan kemungkinan tanaman layu

-------
Topi yang tahan lasak untuk petani, memberikan perlindungan dan sentuhan gaya. 
",0,item-icon-594,594," Topi Pertanian Gangsa
","1,2,3,4,5",0,1,9,1
4,1," Anda boleh mendapatkan item ini melalui sintesis.
Apabila dipasang, ia dapat meningkatkan atribut. Mengurangkan kemungkinan tanaman layu

-------
Baju yang tahan lasak untuk petani, memberikan perlindungan dan keselesaan semasa berjam-jam menjaga tanaman. 
",0,item-icon-595,595," Kot Pertanian Gangsa
","1,2,3,4,5",0,1,9,1
4,1," Anda boleh mendapatkan item ini melalui sintesis.
Apabila dipasang, ia dapat meningkatkan atribut. Mengurangkan kemungkinan tanaman layu

-------
Seluar yang tahan lasak diperbuat daripada gangsa, sesuai untuk petani yang rajin pada tahap 9. 
",0,item-icon-596,596," Seluar Pertanian Gangsa
","1,2,3,4,5",0,1,9,1
4,1," Anda boleh mendapatkan item ini melalui sintesis.
Apabila dipasang, ia dapat meningkatkan atribut. Mengurangkan kemungkinan tanaman layu

-------
Sarung tangan yang tahan lasak untuk pertanian yang cekap, memberikan cengkaman dan perlindungan yang lebih baik. 
",0,item-icon-597,597," Sarung Tangan Pertanian Gangsa
","1,2,3,4,5",0,1,9,1
4,1," Anda boleh mendapatkan item ini melalui sintesis.
Apabila dipasang, ia dapat meningkatkan atribut. Mengurangkan kemungkinan tanaman layu

-------
Kasut yang tahan lasak untuk petani yang berdedikasi, memberikan keselesaan dan perlindungan semasa berjam-jam menjaga tanaman. 
",0,item-icon-598,598," Kasut Pertanian Gangsa
","1,2,3,4,5",0,1,9,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Menggunakannya boleh memicu kesan khas.

-------
Pulihkan tenaga anda dan membuat anda penuh dengan vitaliti sekali lagi. 
",0,item-icon-599,599," Ramuan Pemulihan Tenaga
",1,0,3,7,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Menggunakannya boleh memicu kesan khas.

-------
Pulihkan tenaga anda dan membuat anda penuh dengan vitaliti sekali lagi. 
",0,item-icon-600,600," Ramuan Pemulihan Tenaga
",1,0,3,8,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Menggunakannya boleh memicu kesan khas.

-------
Pulihkan tenaga anda dan membuat anda penuh dengan vitaliti sekali lagi. 
",0,item-icon-601,601," Ramuan Pemulihan Tenaga
",1,0,3,9,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Ia boleh digunakan untuk membuat peralatan atau item.

-------
Essence of Combat, berguna untuk menyintesis pelbagai peralatan 
",0,item-icon-602,602," Intipati Pertempuran Tahap 7
",1,0,4,7,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Ia boleh digunakan untuk membuat peralatan atau item.

-------
Essence of Combat, berguna untuk menyintesis pelbagai peralatan 
",0,item-icon-603,603," Intipati Pertempuran Tahap 8
",1,0,4,8,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Ia boleh digunakan untuk membuat peralatan atau item.

-------
Essence of Combat, berguna untuk menyintesis pelbagai peralatan 
",0,item-icon-604,604," Intipati Pertempuran Tahap 9
",1,0,4,9,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Ia boleh digunakan untuk membuat peralatan atau item.

-------
Essence of Gathering, berguna untuk menyintesis pelbagai peralatan 
",0,item-icon-605,605," Intipati Kumpul Tahap 7
",1,0,4,7,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Ia boleh digunakan untuk membuat peralatan atau item.

-------
Essence of Gathering, berguna untuk menyintesis pelbagai peralatan",0,item-icon-606,606, Intipati Kumpul Tahap 8,1,0,4,8,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Ia boleh digunakan untuk membuat peralatan atau barang.
-------
Essence of Gathering, berguna untuk mensintesis pelbagai peralatan
",0,item-icon-607,607,"Tahap 9 Kumpul Essence
",1,0,4,9,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Ia boleh digunakan untuk membuat peralatan atau barang.
-------
Essence of Agricultural Planting, berguna untuk mensintesis pelbagai peralatan
",0,item-icon-608,608,"Tahap 7 Pati Tanam Pertanian
",1,0,4,7,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Ia boleh digunakan untuk membuat peralatan atau barang.
-------
Essence of Agricultural Planting, berguna untuk mensintesis pelbagai peralatan
",0,item-icon-609,609,"Tahap 8 Pati Tanam Pertanian
",1,0,4,8,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Ia boleh digunakan untuk membuat peralatan atau barang.
-------
Essence of Agricultural Planting, berguna untuk mensintesis pelbagai peralatan
",0,item-icon-610,610,"Tahap 9 Pati Tanam Pertanian
",1,0,4,9,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Ia boleh digunakan untuk membuat peralatan atau barang.
-------
Essence of Agricultural Livestock, berguna untuk mensintesis pelbagai peralatan
",0,item-icon-611,611,"Tahap 7 Pati Ternakan Pertanian
",1,0,4,7,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Ia boleh digunakan untuk membuat peralatan atau barang.
-------
Essence of Agricultural Livestock, berguna untuk mensintesis pelbagai peralatan
",0,item-icon-612,612,"Tahap 8 Pati Ternakan Pertanian
",1,0,4,8,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Ia boleh digunakan untuk membuat peralatan atau barang.
-------
Essence of Agricultural Livestock, berguna untuk mensintesis pelbagai peralatan
",0,item-icon-613,613,"Tahap 9 Pati Ternakan Pertanian
",1,0,4,9,1
"1,3,4",1," Muncul di Domain Kuno.
Menggunakannya boleh memicu kesan khas.
-------
Biji untuk menanam gandum
",97,item-icon-614,614,"Biji Bunga Cempaka Merah Berapi
",1,0,3,7,1
"1,3,4",1," Muncul di Domain Kuno.
Menggunakannya boleh memicu kesan khas.
-------
Biji untuk menanam Bunga Cempaka Merah Berapi
",97,item-icon-615,615,"Biji Api yang Didengar
",1,0,3,7,1
"1,3,4",1," Muncul di Domain Kuno.
Menggunakannya boleh memicu kesan khas.
-------
Biji untuk menanam Herd of Fire
",97,item-icon-616,616,"Biji Labu Panas
",1,0,3,7,1
"1,3,4",1," Muncul di Domain Kuno.
Menggunakannya boleh memicu kesan khas.
-------
Biji untuk menanam Labu Panas
",97,item-icon-617,617,"Biji Daun Kosong
",1,0,3,8,1
"1,3,4",1," Muncul di Domain Kuno.
Menggunakannya boleh memicu kesan khas.
-------
Biji untuk menanam Daun Kosong
",97,item-icon-618,618,"Biji Buah Kosong
",1,0,3,8,1
"1,3,4",1," Muncul di Domain Kuno.
Menggunakannya boleh memicu kesan khas.
-------
Biji untuk menanam Buah Kosong
",97,item-icon-619,619,"Biji Bunga Kosong
",1,0,3,8,1
"1,3,4",1," Muncul di Domain Kuno.
Menggunakannya boleh memicu kesan khas.
-------
Biji untuk menanam Bunga Kosong
",97,item-icon-620,620,"Biji Buah Peleburan
",1,0,3,9,1
"1,3,4",1," Muncul di Domain Kuno.
Menggunakannya boleh memicu kesan khas.
-------
Biji untuk menanam Buah Peleburan
",97,item-icon-621,621,"Biji Sayur Psikedelik
",1,0,3,9,1
"1,3,4",1," Muncul di Domain Kuno.
Menggunakannya boleh memicu kesan khas.
-------
Biji untuk menanam Sayur Psikedelik
",97,item-icon-622,622,"Biji Bunga Kuasa
",1,0,3,9,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Menggunakannya boleh memicu kesan khas.
-------
HP semasa +320
",0,item-icon-623,623,"Ramuan Penyembuhan Panas
",1,0,3,7,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Menggunakannya boleh memicu kesan khas.
-------
Serangan tempur +50
",0,item-icon-641,641,"Ramuan Serangan Panas
",1,0,3,7,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Menggunakannya boleh memicu kesan khas.
-------
Kelajuan bergerak +200
",0,item-icon-642,642,"Ramuan Kelajuan Panas
",1,0,3,7,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Menggunakannya boleh memicu kesan khas.
-------
Kerosakan kritikal terhadap raksasa +120
",0,item-icon-643,643,"Ramuan Kritikal Panas
",1,0,3,7,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Menggunakannya boleh memicu kesan khas.
-------
HP maksimum +200
",0,item-icon-644,644,"Ramuan Kehidupan Panas
",1,0,3,7,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Menggunakannya boleh memicu kesan khas.
-------
Pertahanan tempur +20
",0,item-icon-645,645,"Ramuan Pertahanan Panas
",1,0,3,7,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Menggunakannya boleh memicu kesan khas.
-------
HP semasa +400
",0,item-icon-646,646,"Ramuan Penyembuhan Kosong
",1,0,3,8,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Menggunakannya boleh memicu kesan khas.
-------
Serangan tempur +60
",0,item-icon-647,647,"Ramuan Serangan Kosong
",1,0,3,8,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Menggunakannya boleh memicu kesan khas.
-------
Kelajuan bergerak +240",0,item-icon-648,648,Ramuan Kelajuan Kosong,1,0,3,8,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Menggunakannya boleh memicu kesan khas.
-------
Kerosakan kritikal terhadap raksasa +150
",0,item-icon-649,649,Ramuan Kritikal Hollow,1,0,3,8,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Menggunakannya boleh memicu kesan khas.
-------
HP maksimum +240
",0,item-icon-650,650,Ramuan Kehidupan Hollow,1,0,3,8,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Menggunakannya boleh memicu kesan khas.
-------
Pertahanan tempur +25
",0,item-icon-651,651,Ramuan Pertahanan Hollow,1,0,3,8,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Menggunakannya boleh memicu kesan khas.
-------
HP semasa +480
",0,item-icon-652,652,Ramuan Penyembuhan Perunggu,1,0,3,9,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Menggunakannya boleh memicu kesan khas.
-------
Serangan tempur +70
",0,item-icon-653,653,Ramuan Serangan Perunggu,1,0,3,9,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Menggunakannya boleh memicu kesan khas.
-------
Kelajuan bergerak +280
",0,item-icon-654,654,Ramuan Kelajuan Perunggu,1,0,3,9,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Menggunakannya boleh memicu kesan khas.
-------
Kerosakan kritikal terhadap raksasa +180
",0,item-icon-655,655,Ramuan Kritikal Perunggu,1,0,3,9,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Menggunakannya boleh memicu kesan khas.
-------
HP maksimum +280
",0,item-icon-656,656,Ramuan Kehidupan Perunggu,1,0,3,9,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Menggunakannya boleh memicu kesan khas.
-------
Pertahanan tempur +30
",0,item-icon-657,657,Ramuan Pertahanan Perunggu,1,0,3,9,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Ia boleh digunakan untuk membuat peralatan atau item.
-------
Tiket Masuk Domain Kuno
",0,item-icon-658,658,Tiket Masuk Domain Kuno,1,0,4,0,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Ia boleh digunakan untuk membuat peralatan atau item.
-------
Tiket Masuk Arena Junior
",0,item-icon-659,659,Tiket Masuk Arena Junior,1,0,4,0,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Ia boleh digunakan untuk membuat peralatan atau item.
-------
Tiket Masuk Arena Pertengahan
",0,item-icon-660,660,Tiket Masuk Arena Pertengahan,1,0,4,0,1
"1,3,4",1," Anda boleh mendapatkan item ini melalui sintesis.
Ia boleh digunakan untuk membuat peralatan atau item.
-------
Tiket Masuk Arena Lanjutan
",0,item-icon-661,661,Tiket Masuk Arena Lanjutan,1,0,4,0,1
0,1," Boleh menetaskan haiwan peliharaan - Anjing Logam
",0,item-icon-665,665,Anjing Logam,1,0,6,1,1
0,1," Boleh menetaskan haiwan peliharaan - Syaitan Labu
",0,item-icon-666,666,Syaitan Labu,1,0,6,1,1
0,1," Boleh menetaskan haiwan peliharaan - Pahlawan Kaktus
",0,item-icon-667,667,Pahlawan Kaktus,1,0,6,1,1
0,1," Boleh menetaskan haiwan peliharaan - Lebah Berdengung
",0,item-icon-668,668,Rakan Berdengung,1,0,6,2,1
0,1," Boleh menetaskan haiwan peliharaan - Penghuni Daun
",0,item-icon-669,669,Penghuni Daun,1,0,6,2,1
0,1," Boleh menetaskan haiwan peliharaan - Kucing Saya
",0,item-icon-670,670,Kucing Lombong,1,0,6,2,1
0,1," Boleh menetaskan haiwan peliharaan - Hantu Huru-hara
",0,item-icon-671,671,Hantu Huru-Hara,1,0,6,3,1
0,1," Boleh menetaskan haiwan peliharaan - Slugger Merah
",0,item-icon-672,672,Pemukul Merah,1,0,6,3,1
0,1, Boleh menetaskan haiwan peliharaan - Tuan Beku,0,item-icon-673,673,Tangan Beku,1,0,6,3,1
0,1,Boleh menetas haiwan peliharaan - Pokok Marah,0,item-icon-674,674,Tumbuk Marah,1,0,6,4,1
0,1,Boleh menetas haiwan peliharaan - Kepala Telur Daun Oren,0,item-icon-675,675,Kepala Telur Daun Oren,1,0,6,4,1
0,1,Boleh menetas haiwan peliharaan - Askar Tengkorak,0,item-icon-676,676,Askar Tengkorak,1,0,6,4,1
0,1,Boleh menetas haiwan peliharaan - Sprite Salji Gelap,0,item-icon-677,677,Peri Salji Gelap,1,0,6,5,1
0,1,Boleh menetas haiwan peliharaan - Behemoth Bayang,0,item-icon-678,678,Behemoth Bayang,1,0,6,5,1
0,1,Boleh menetas haiwan peliharaan - Kapten Tengkorak,0,item-icon-679,679,Kapten Tengkorak,1,0,6,5,1
0,1,Boleh menetas haiwan peliharaan - Raksasa Kulit Ais,0,item-icon-680,680,Gergasi Kulit Ais,1,0,6,6,1
0,1,Boleh menetas haiwan peliharaan - Wizard Arnab,0,item-icon-681,681,Wizard Arnab,1,0,6,6,1
0,1,Boleh menetas haiwan peliharaan - Pemanah Tengkorak,0,item-icon-682,682,Pemanah Tengkorak,1,0,6,6,1
0,1,Boleh menetas haiwan peliharaan - Overlord Kecil Yang Menakjubkan,0,item-icon-683,683,Pemerintah Kecil Yang Menakjubkan,1,0,6,7,1
0,1,Boleh menetas haiwan peliharaan - Sentinel Batu Api,0,item-icon-684,684,Sentinel Batu Api,1,0,6,7,1
0,1,Boleh menetas haiwan peliharaan - Sentinel Batu Raksasa,0,item-icon-685,685,Sentinel Batu Raksasa,1,0,6,7,1
