boothFees-int[][],canDropScene-int[],canMint-int,desc-string,givenSkillId-int,icon-string,id-int,name-string,onChainDelay-int,quality-int[],resourceInstructions-int[],sellable-bool,subType-int,talentId-int[],tokenTaskLevel-int[],tokenTaskRefreshType-int,type-int,useLv-int,userType-int
"793,1","1,3,4",1," Anda dapat memperoleh item ini melalui sintesis.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Ini mengandung kekuatan alam yang kuat. Dapat digunakan pada hewan peliharaan.
",0,item-icon-694,694,Kekuatan Alam Lv 2,0,1,426,1,0,3,999,0,4,2,1
"794,1","1,3,4",1," Anda dapat memperoleh item ini melalui sintesis.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Ini mengandung kekuatan alam yang kuat. Dapat digunakan pada hewan peliharaan.
",0,item-icon-695,695,Kekuatan Alam Lv 3,0,1,427,1,0,3,999,0,4,3,1
"795,1","1,3,4",1," Anda dapat memperoleh item ini melalui sintesis.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Ini mengandung kekuatan alam yang kuat. Dapat digunakan pada hewan peliharaan.
",0,item-icon-696,696,Kekuatan Alam Lv 4,0,1,428,1,0,3,999,0,4,4,1
"796,1","1,3,4",1," Anda dapat memperoleh item ini melalui sintesis.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Ini mengandung kekuatan alam yang kuat. Dapat digunakan pada hewan peliharaan.
",0,item-icon-697,697,Kekuatan Alam Lv 5,0,1,429,1,0,3,999,0,4,5,1
"797,1","1,3,4",1," Anda dapat memperoleh item ini melalui sintesis.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Ini mengandung kekuatan alam yang kuat. Dapat digunakan pada hewan peliharaan.
",0,item-icon-698,698,Kekuatan Alam Lv 6,0,1,430,1,0,3,999,0,4,6,1
"798,1","1,3,4",1," Anda dapat memperoleh item ini melalui sintesis.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Ini mengandung kekuatan alam yang kuat. Dapat digunakan pada hewan peliharaan.
",0,item-icon-699,699,"Lv 7 Kekuatan Alam
",0,1,431,1,0,3,999,0,4,7,1
"799,1","1,3,4",1," Anda dapat memperoleh item ini melalui sintesis.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Ini mengandung kekuatan alam yang kuat. Dapat digunakan pada hewan peliharaan.
",0,item-icon-700,700,"Lv 8 Kekuatan Alam
",0,1,432,1,0,3,999,0,4,8,1
"800,1","1,3,4",1," Anda dapat memperoleh item ini melalui sintesis.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Ini mengandung kekuatan alam yang kuat. Dapat digunakan pada hewan peliharaan.
",0,item-icon-701,701,"Lv 9 Kekuatan Alam
",0,1,433,1,0,3,999,0,4,9,1
"792,1","1,3,4",1," Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Makanan hewan peliharaan adalah item habis pakai yang cocok untuk hewan peliharaan level 0, dan dapat meningkatkan kenyang dan nilai pertumbuhan hewan peliharaan. Terbuat dari tanaman alami dan nutrisi, dengan rasa yang segar dan mudah dicerna dan diserap. Setiap bungkus makanan hewan peliharaan ringan dan mudah dibawa, menjadikannya item yang wajib dimiliki oleh pemilik hewan peliharaan.
",27,item-icon-702,702,"Lv 3 Pakan
",0,1,436,1,0,1,3,0,3,0,1
"792,1","1,3,4",1," Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Makanan hewan peliharaan adalah item habis pakai yang cocok untuk hewan peliharaan level 0, dan dapat meningkatkan kenyang dan nilai pertumbuhan hewan peliharaan. Terbuat dari tanaman alami dan nutrisi, dengan rasa yang segar dan mudah dicerna dan diserap. Setiap bungkus makanan hewan peliharaan ringan dan mudah dibawa, menjadikannya item yang wajib dimiliki oleh pemilik hewan peliharaan.
",27,item-icon-703,703,"Lv 4 Pakan
",0,1,437,1,0,1,4,0,3,0,1
"792,1","1,3,4",1," Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Makanan hewan peliharaan adalah item habis pakai yang cocok untuk hewan peliharaan level 0, dan dapat meningkatkan kenyang dan nilai pertumbuhan hewan peliharaan. Terbuat dari tanaman alami dan nutrisi, dengan rasa yang segar dan mudah dicerna dan diserap. Setiap bungkus makanan hewan peliharaan ringan dan mudah dibawa, menjadikannya item yang wajib dimiliki oleh pemilik hewan peliharaan.
",27,item-icon-704,704,"Lv 5 Pakan
",0,1,438,1,0,1,5,0,3,0,1
"792,1","1,3,4",1," Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Makanan hewan peliharaan adalah item habis pakai yang cocok untuk hewan peliharaan level 0, dan dapat meningkatkan kenyang dan nilai pertumbuhan hewan peliharaan. Terbuat dari tanaman alami dan nutrisi, dengan rasa yang segar dan mudah dicerna dan diserap. Setiap bungkus makanan hewan peliharaan ringan dan mudah dibawa, menjadikannya item yang wajib dimiliki oleh pemilik hewan peliharaan.
",27,item-icon-705,705,"Lv 6 Pakan
",0,1,439,1,0,1,6,0,3,0,1
"792,1","1,3,4",1," Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Makanan hewan peliharaan adalah item habis pakai yang cocok untuk hewan peliharaan level 0, dan dapat meningkatkan kenyang dan nilai pertumbuhan hewan peliharaan. Terbuat dari tanaman alami dan nutrisi, dengan rasa yang segar dan mudah dicerna dan diserap. Setiap bungkus makanan hewan peliharaan ringan dan mudah dibawa, menjadikannya item yang wajib dimiliki oleh pemilik hewan peliharaan.
",27,item-icon-706,706,"Lv 7 Pakan
",0,1,440,1,0,1,7,0,3,0,1
"792,1","1,3,4",1," Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Makanan hewan peliharaan adalah item habis pakai yang cocok untuk hewan peliharaan level 0, dan dapat meningkatkan kenyang dan nilai pertumbuhan hewan peliharaan. Terbuat dari tanaman alami dan nutrisi, dengan rasa yang segar dan mudah dicerna dan diserap. Setiap bungkus makanan hewan peliharaan ringan dan mudah dibawa, menjadikannya item yang wajib dimiliki oleh pemilik hewan peliharaan.
",27,item-icon-707,707,"Lv 8 Pakan
",0,1,441,1,0,1,8,0,3,0,1
"792,1","1,3,4",1," Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Makanan hewan peliharaan adalah item habis pakai yang cocok untuk hewan peliharaan level 0, dan dapat meningkatkan kenyang dan nilai pertumbuhan hewan peliharaan. Terbuat dari tanaman alami dan nutrisi, dengan rasa yang segar dan mudah dicerna dan diserap. Setiap bungkus makanan hewan peliharaan ringan dan mudah dibawa, menjadikannya item yang wajib dimiliki oleh pemilik hewan peliharaan.
",27,item-icon-708,708,"Lv 9 Pakan
",0,1,442,1,0,1,9,0,3,0,1
-,"1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Memulihkan energi - 4.
",0,item-icon-709,709,"Lv 1 Minuman Pemulihan Energi 2.0
",0,1,74,1,0,3,999,0,3,0,1
-,"1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Memulihkan energi - 10.
",0,item-icon-710,710,"Lv 2 Minuman Pemulihan Energi 2.0
",0,1,76,1,0,3,999,0,3,0,1
-,"1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Memulihkan energi - 17.
",0,item-icon-711,711,"Lv 3 Minuman Pemulihan Energi 2.0
",0,1,78,1,0,3,999,0,3,0,1
-,"1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Memulihkan energi - 25.
",0,item-icon-712,712,"Lv 4 Minuman Pemulihan Energi 2.0
",0,1,80,1,0,3,999,0,3,0,1
-,"1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Memulihkan energi - 34.
",0,item-icon-713,713,"Lv 5 Minuman Pemulihan Energi 2.0
",0,1,82,1,0,3,999,0,3,0,1
-,"1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Memulihkan energi - 44.
",0,item-icon-714,714,"Lv 6 Minuman Pemulihan Energi 2.0
",0,1,84,1,0,3,999,0,3,0,1
-,"1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Memulihkan energi - 55.
",0,item-icon-715,715,"Lv 7 Minuman Pemulihan Energi 2.0
",0,1,86,1,0,3,999,0,3,0,1
-,"1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Memulihkan energi - 67.
",0,item-icon-716,716,"Lv 8 Minuman Pemulihan Energi 2.0
",0,1,414,1,0,3,999,0,3,0,1
-,"1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Memulihkan energi - 80.
",0,item-icon-717,717,"Lv 9 Minuman Pemulihan Energi 2.0
",0,1,415,1,0,3,999,0,3,0,1
"792,1","1,3,4",1,"Muncul di Puncak Bunga, Muncul di Alam Terapung, Muncul di Wilayah Kuno.
Dapat digunakan untuk membuat peralatan atau item.
-------
",0,item-icon-718,718,"Medali Pemberani
",0,1,38,1,0,2,999,0,4,0,1
-,0,0,"Kosong
",97,item-icon-719,719,"Benih Totem A
",0,1,,0,1,1,999,0,3,0,1
-,0,0,"Kosong
",97,item-icon-720,720,"Benih Totem B
",0,1,,0,1,1,999,0,3,0,1
-,0,0,"Kosong
",97,item-icon-721,721,"Benih Totem C
",0,1,,0,1,1,999,0,3,0,1
-,0,0,"Kosong
",97,item-icon-722,722,"Benih Totem D
",0,1,,0,1,1,999,0,3,0,1
-,0,0,"Kosong
",97,item-icon-723,723,"Benih Totem E
",0,1,,0,1,1,999,0,3,0,1
"792,1","1,3,4",1,"Suvenir yang diperoleh dengan mengalahkan Samurai Pedang Pengembara.
",0,item-icon-725,725,"Medali Samurai Pedang Pengembara
",0,1,476,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,Suvenir yang diperoleh dengan mengalahkan Uskup Specter.,0,item-icon-726,726,Medali Uskup Hantu,0,1,475,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"Muncul di Arena Dungeon.
Dapat digunakan untuk membuat peralatan atau item.
-------
Hadiah jatuh yang didapatkan dengan membunuh Bos Arena Dungeon.
",0,item-icon-727,727,Medali Pembunuh,0,1,470,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"Muncul di Floating Realm.
Dapat digunakan untuk membuat peralatan atau item.
-------
Hadiah jatuh yang didapatkan dengan membunuh Monster Floating Realm.
",0,item-icon-728,728,Medali Pionir,0,1,40,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"Muncul di Ancient Domain.
Dapat digunakan untuk membuat peralatan atau item.
-------
Hadiah jatuh yang didapatkan dengan membunuh Monster Ancient Domain.
",0,item-icon-729,729,Medali Penakluk,0,1,42,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"Muncul di Arena Dungeon.
Dapat digunakan untuk membuat peralatan atau item.
-------
Hadiah jatuh yang didapatkan dengan membunuh Bos Arena Dungeon.
",0,item-icon-730,730,Medali Maniak Ilegal,0,1,471,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"Muncul di Arena Dungeon.
Dapat digunakan untuk membuat peralatan atau item.
-------
Hadiah jatuh yang didapatkan dengan membunuh Bos Arena Dungeon.",0,item-icon-731,731,Medali Kecanduan Darah,0,1,472,1,0,2,999,0,4,0,1
"792,1","1,3,4",1," Diperoleh melalui tantangan harian
",0,item-icon-732,732,Medali Vitalitas,0,1,413,1,0,2,999,0,4,0,1
-,0,1," Barang khusus, tidak dapat ditransfer.
",0,item-icon-733,733,Tiket Masuk Tantangan Harian,0,1,413,0,0,2,999,0,4,0,1
"792,1","1,3,4",1," Coo Coo Coo
",0,item-icon-734,734,Medali Merpati,0,1,,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1," Hadiah Peringkat Harian..
-------
Segera buat tugas token.
",0,item-icon-735,735,Tempur 0-3,0,1,407,1,0,2,999,2,7,0,1
-,"1,3,4",1," Hadiah Peringkat Harian..
-------
Segera buat tugas token.
",0,item-icon-736,736,Tempur 4-6,0,1,408,1,0,2,999,2,7,0,1
-,"1,3,4",1," Hadiah Peringkat Harian..
-------
Segera buat tugas token.
",0,item-icon-737,737,Tempur 7-9,0,1,409,1,0,2,999,2,7,0,1
"792,1","1,3,4",1," Kosong
",0,item-icon-738,738,Fragment Peralatan Tempur Lv 1,0,1,52,1,0,2,999,0,4,1,1
"793,1","1,3,4",1," Kosong
",0,item-icon-739,739,Fragment Peralatan Tempur Lv 2,0,1,52,1,0,2,999,0,4,2,1
"794,1","1,3,4",1," Kosong
",0,item-icon-740,740,Fragment Peralatan Tempur Lv 3,0,1,52,1,0,2,999,0,4,3,1
"795,1","1,3,4",1," Kosong
",0,item-icon-741,741,Fragment Peralatan Tempur Lv 4,0,1,52,1,0,2,999,0,4,4,1
"796,1","1,3,4",1," Kosong
",0,item-icon-742,742,Fragment Peralatan Tempur Lv 5,0,1,52,1,0,2,999,0,4,5,1
"797,1","1,3,4",1," Kosong
",0,item-icon-743,743,Fragment Peralatan Tempur Lv 6,0,1,52,1,0,2,999,0,4,6,1
"798,1","1,3,4",1," Kosong
",0,item-icon-744,744,Fragment Peralatan Tempur Lv 7,0,1,52,1,0,2,999,0,4,7,1
"799,1","1,3,4",1," Kosong
",0,item-icon-745,745,Fragment Peralatan Tempur Lv 8,0,1,52,1,0,2,999,0,4,8,1
"800,1","1,3,4",1," Kosong
",0,item-icon-746,746,Fragment Peralatan Tempur Lv 9,0,1,52,1,0,2,999,0,4,9,1
"792,1","1,3,4",1," Kosong
",0,item-icon-747,747,Fragment Peralatan Pertanian Lv 1,0,1,50,1,0,1,999,0,4,1,1
"793,1","1,3,4",1," Kosong
",0,item-icon-748,748,Fragment Peralatan Pertanian Lv 2,0,1,50,1,0,1,999,0,4,2,1
"794,1","1,3,4",1," Kosong
",0,item-icon-749,749,Fragment Peralatan Pertanian Lv 3,0,1,50,1,0,1,999,0,4,3,1
"795,1","1,3,4",1," Kosong
",0,item-icon-750,750,Fragment Peralatan Pertanian Lv 4,0,1,50,1,0,1,999,0,4,4,1
"796,1","1,3,4",1," Kosong
",0,item-icon-751,751,Fragment Peralatan Pertanian Lv 5,0,1,50,1,0,1,999,0,4,5,1
"797,1","1,3,4",1," Kosong
",0,item-icon-752,752,Pecahan Peralatan Pertanian Lv 6,0,1,50,1,0,1,999,0,4,6,1
"798,1","1,3,4",1," Kosong
",0,item-icon-753,753,Pecahan Peralatan Pertanian Lv 7,0,1,50,1,0,1,999,0,4,7,1
"799,1","1,3,4",1," Kosong
",0,item-icon-754,754,Pecahan Peralatan Pertanian Lv 8,0,1,50,1,0,1,999,0,4,8,1
"800,1","1,3,4",1," Kosong
",0,item-icon-755,755,Pecahan Peralatan Pertanian Lv 9,0,1,50,1,0,1,999,0,4,9,1
"792,1","1,3,4",1, Kosong,0,item-icon-756,756,Pecahan Peralatan Pengumpulan Lv 1,0,1,54,1,0,3,999,0,4,1,1
"793,1","1,3,4",1,"Kosong
",0,item-icon-757,757,Pecahan Peralatan Pengumpulan Lv 2,0,1,54,1,0,3,999,0,4,2,1
"794,1","1,3,4",1,"Kosong
",0,item-icon-758,758,Pecahan Peralatan Pengumpulan Lv 3,0,1,54,1,0,3,999,0,4,3,1
"795,1","1,3,4",1,"Kosong
",0,item-icon-759,759,Pecahan Peralatan Pengumpulan Lv 4,0,1,54,1,0,3,999,0,4,4,1
"796,1","1,3,4",1,"Kosong
",0,item-icon-760,760,Pecahan Peralatan Pengumpulan Lv 5,0,1,54,1,0,3,999,0,4,5,1
"797,1","1,3,4",1,"Kosong
",0,item-icon-761,761,Pecahan Peralatan Pengumpulan Lv 6,0,1,54,1,0,3,999,0,4,6,1
"798,1","1,3,4",1,"Kosong
",0,item-icon-762,762,Pecahan Peralatan Pengumpulan Lv 7,0,1,54,1,0,3,999,0,4,7,1
"799,1","1,3,4",1,"Kosong
",0,item-icon-763,763,Pecahan Peralatan Pengumpulan Lv 8,0,1,54,1,0,3,999,0,4,8,1
"800,1","1,3,4",1,"Kosong
",0,item-icon-764,764,Pecahan Peralatan Pengumpulan Lv 9,0,1,54,1,0,3,999,0,4,9,1
-,0,1,"100 x LUAG Future(1) = 1 x LUAG Future(100)
",0,item-icon-765,765,LUAG Masa Depan(1),0,1,,0,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1,"Hadiah Peringkat Harian..
-------
Segera buat tugas token.
",0,item-icon-766,766,Pengumpulan 0-3,0,1,410,1,0,3,999,2,7,0,1
-,"1,3,4",1,"Hadiah Peringkat Harian..
-------
Segera buat tugas token.
",0,item-icon-767,767,Pengumpulan 4-6,0,1,411,1,0,3,999,2,7,0,1
-,"1,3,4",1,"Hadiah Peringkat Harian..
-------
Segera buat tugas token.
",0,item-icon-768,768,Pengumpulan 7-9,0,1,412,1,0,3,999,2,7,0,1
-,"1,3,4",1,"Hadiah Peringkat Harian..
-------
Segera buat tugas token.
",0,item-icon-769,769,Pertanian 0-3,0,1,404,1,0,1,999,2,7,0,1
-,"1,3,4",1,"Hadiah Peringkat Harian..
-------
Segera buat tugas token.
",0,item-icon-770,770,Pertanian 4-6,0,1,405,1,0,1,999,2,7,0,1
-,"1,3,4",1,"Hadiah Peringkat Harian..
-------
Segera buat tugas token.
",0,item-icon-771,771,Pertanian 7-9,0,1,406,1,0,1,999,2,7,0,1
-,0,0,"Mata Uang dalam Permainan
1 LUAUSD = 1 USDT
",0,item-icon-773,773,LUAUSD: LUAUSD,0,1,,0,0,"1,2,3",999,0,4,0,1
-,0,0,"Semakin banyak poin keberuntungan, semakin tinggi peluang tugas token
",0,item-icon-774,774,Lucky Point: Poin Keberuntungan,0,1,,0,0,"1,2,3",999,0,4,0,1
"792,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Item ini dapat digunakan untuk membuat peralatan atau barang.
-------
Tiket diperlukan untuk masuk ke Tantangan Pengumpulan Junior
",0,item-icon-775,775,Junior Gather Admission Ticket: Tiket Masuk Pengumpulan Junior,0,1,,1,0,3,999,0,4,0,1
"792,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Item ini dapat digunakan untuk membuat peralatan atau barang.
-------
Tiket diperlukan untuk masuk ke Tantangan Pengumpulan Menengah
",0,item-icon-776,776,Intermediate Gather Admission Ticket: Tiket Masuk Pengumpulan Menengah,0,1,,1,0,3,999,0,4,0,1
"792,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Item ini dapat digunakan untuk membuat peralatan atau barang.
-------
Tiket diperlukan untuk masuk ke Tantangan Pengumpulan Lanjutan
",0,item-icon-777,777,Advance Gather Admission Ticket: Tiket Masuk Pengumpulan Lanjutan,0,1,,1,0,3,999,0,4,0,1
"792,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Item ini dapat digunakan untuk membuat peralatan atau barang.
-------
Tiket diperlukan untuk masuk ke Tantangan Pertanian Junior
",0,item-icon-778,778,Junior Farming Admission Ticket: Tiket Masuk Pertanian Junior,0,1,,1,0,1,999,0,4,0,1
"792,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Item ini dapat digunakan untuk membuat peralatan atau barang.
-------
Tiket diperlukan untuk masuk ke Tantangan Pertanian Menengah
",0,item-icon-779,779,Intermediate Farming Admission Ticket: Tiket Masuk Pertanian Menengah,0,1,,1,0,1,999,0,4,0,1
"792,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Item ini dapat digunakan untuk membuat peralatan atau barang.
-------
Tiket diperlukan untuk masuk ke Tantangan Pertanian Lanjutan
",0,item-icon-780,780,Advance Farming Admission Ticket: Tiket Masuk Pertanian Lanjutan,0,1,,1,0,1,999,0,4,0,1
-,"1,3,4",1,"Buat Kotak Kemasan Lv 1
",0,item-icon-783,783,Lv 1 Packaging Paper: Kertas Kemasan Lv 1,0,1,,1,0,"1,2,3",999,0,4,1,1
-,"1,3,4",1,"Buat Kotak Kemasan Lv 2
",0,item-icon-784,784,Lv 2 Packaging Paper: Kertas Kemasan Lv 2,0,1,,1,0,"1,2,3",999,0,4,2,1
-,"1,3,4",1,"Buat Kotak Kemasan Lv 3
",0,item-icon-785,785,Lv 3 Packaging Paper: Kertas Kemasan Lv 3,0,1,,1,0,"1,2,3",999,0,4,3,1
-,"1,3,4",1,"Buat Kotak Kemasan Lv 4
",0,item-icon-786,786,Lv 4 Packaging Paper: Kertas Kemasan Lv 4,0,1,,1,0,"1,2,3",999,0,4,4,1
-,"1,3,4",1,"Buat Kotak Kemasan Lv 5
",0,item-icon-787,787,Lv 5 Packaging Paper: Kertas Kemasan Lv 5,0,1,,1,0,"1,2,3",999,0,4,5,1
-,"1,3,4",1,"Buat Kotak Kemasan Lv 6
",0,item-icon-788,788,Lv 6 Packaging Paper: Kertas Kemasan Lv 6,0,1,,1,0,"1,2,3",999,0,4,6,1
-,"1,3,4",1,"Buat Kotak Kemasan Lv 7
",0,item-icon-789,789,Lv 7 Packaging Paper: Kertas Kemasan Lv 7,0,1,,1,0,"1,2,3",999,0,4,7,1
-,"1,3,4",1,"Buat Kotak Kemasan Lv 8
",0,item-icon-790,790,Lv 8 Packaging Paper: Kertas Kemasan Lv 8,0,1,,1,0,"1,2,3",999,0,4,8,1
-,"1,3,4",1,"Buat Kotak Kemasan Lv 9
",0,item-icon-791,791,Lv 9 Packaging Paper: Kertas Kemasan Lv 9,0,1,,1,0,"1,2,3",999,0,4,9,1
-,"1,3,4",1,"Paket barang Lv 1 untuk dijual
",0,item-icon-792,792,Lv 1 Packaging box: Kotak Kemasan Lv 1,0,1,,1,0,"1,2,3",999,0,4,1,1
-,"1,3,4",1,"Paket barang Lv 2 untuk dijual
",0,item-icon-793,793,Lv 2 Packaging box: Kotak Kemasan Lv 2,0,1,,1,0,"1,2,3",999,0,4,2,1
-,"1,3,4",1,"Paket barang Lv 3 untuk dijual
",0,item-icon-794,794,Lv 3 Packaging box: Kotak Kemasan Lv 3,0,1,,1,0,"1,2,3",999,0,4,3,1
-,"1,3,4",1,"Paket barang Lv 4 untuk dijual
",0,item-icon-795,795,Lv 4 Packaging box: Kotak Kemasan Lv 4,0,1,,1,0,"1,2,3",999,0,4,4,1
-,"1,3,4",1,"Paket barang Lv 5 untuk dijual
",0,item-icon-796,796,Lv 5 Packaging box: Kotak Kemasan Lv 5,0,1,,1,0,"1,2,3",999,0,4,5,1
-,"1,3,4",1,"Paket barang Lv 6 untuk dijual
",0,item-icon-797,797,Lv 6 Packaging box: Kotak Kemasan Lv 6,0,1,,1,0,"1,2,3",999,0,4,6,1
-,"1,3,4",1,"Paket barang Lv 7 untuk dijual
",0,item-icon-798,798,Lv 7 Packaging box: Kotak Kemasan Lv 7,0,1,,1,0,"1,2,3",999,0,4,7,1
-,"1,3,4",1,Paket barang Lv 8 untuk dijual,0,item-icon-799,799,Lv 8 Packaging box: Kotak Kemasan Lv 8,0,1,,1,0,"1,2,3",999,0,4,8,1
-,"1,3,4",1,"Paket Lv 9 barang untuk dijual
",0,item-icon-800,800,Lv 9 Kotak kemasan,0,1,,1,0,"1,2,3",999,0,4,9,1
-,"1,3,4",1,Pecahan abadi dapat membentuk baik Daftar Putih Abadi yang Terjamin atau Daftar Putih Keberuntungan.,0,item-icon-801,801,Fragment Eternel,0,1,,1,0,"1,2,3",999,0,4,2,1
-,0,1,Pengakuan dari Lumi Resmi,0,item-icon-803,803,Medali Lumi,0,1,,1,0,"1,2,3",999,0,4,9,1
-,0,0,Mata uang dalam permainan Ronin Lumi,0,item-icon-805,805,RON,0,1,,0,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1," Hadiah Papan Peringkat.
-------
 ",0,item-icon-806,806, Bahan Pertempuran 0-3,0,1,,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1," Hadiah Papan Peringkat.
-------
 ",0,item-icon-807,807, Bahan Pertempuran 4-6,0,1,,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1," Hadiah Papan Peringkat.
-------
 ",0,item-icon-808,808, Bahan Pertempuran 7-9,0,1,,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1," Hadiah Papan Peringkat.
-------
 ",0,item-icon-809,809, Bahan Pengumpulan 0-3,0,1,,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1," Hadiah Papan Peringkat.
-------
 ",0,item-icon-810,810, Bahan Pengumpulan 4-6,0,1,,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1," Hadiah Papan Peringkat.
-------
 ",0,item-icon-811,811, Bahan Pengumpulan 7-9,0,1,,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1," Hadiah Papan Peringkat.
-------
 ",0,item-icon-812,812, Bahan Pertanian 0-3,0,1,,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1," Hadiah Papan Peringkat.
-------
 ",0,item-icon-813,813, Bahan Pertanian 4-6,0,1,,1,0,"1,2,3",999,0,4,0,1
